app_name,username,rating,review,date,thumbs_up,review_length,review_clean
Netflix,Handa Yani,1,Video nya sering ngelek dan banyak iklannyaa,2026-05-02 15:20:53,0,44,video nya sering ngelek dan banyak iklannyaa
Netflix,Siti Ayu Lestari,1,"klo ada bintang 0 kasih bintang 0 nih, gimna sih Netflix gua bru aja pagi bayar buat 1 bulan, bru d pake 1x tbtb keluar dri apk pas masuk lg gak bisa Dooooonngg!!!! gmna sih bikin pelanggan pd kabur aja, lama2 klo gt trs bisa beralih ke apk sebelah, banyak yg ngeluh bukan di perbaiki malah makin bobrok !! Banyak yg nonton bukan perbaiki kualitas, malah makin2 ga beres aja!!!!!!!!!!",2026-05-02 13:25:14,10,384,klo ada bintang kasih bintang nih gimna sih netflix gua bru aja pagi bayar buat bulan bru d pake x tbtb keluar dri apk pas masuk lg gak bisa dooooonngg gmna sih bikin pelanggan pd kabur aja lama klo gt trs bisa beralih ke apk sebelah banyak yg ngeluh bukan di perbaiki malah makin bobrok banyak yg nonton bukan perbaiki kualitas malah makin ga beres aja
Netflix,Rumahhappy Berkah,1,"banyak sekali audio film yang tidak muncul, terutama audio percakapan atau dialog padahal tidak pernah telat bayar dan jaringan internet stabil jadi malas menggunakan aplikasi ini jelek sekali",2026-05-02 12:08:09,4,192,banyak sekali audio film yang tidak muncul terutama audio percakapan atau dialog padahal tidak pernah telat bayar dan jaringan internet stabil jadi malas menggunakan aplikasi ini jelek sekali
Netflix,Suci Uci,1,"mulai akhir april 2026 kok jelek banget ya netflix nya. Dibuat nonton malah muter doang, padahal jaringan aman² aja. Untuk nonton serial dari aplikasi lain juga aman aja. Percuma dong langganan kalau gabisa dipakai buat nonton! Tolong dong diperbaiki sistem nya",2026-05-02 09:33:57,11,261,mulai akhir april kok jelek banget ya netflix nya dibuat nonton malah muter doang padahal jaringan aman aja untuk nonton serial dari aplikasi lain juga aman aja percuma dong langganan kalau gabisa dipakai buat nonton tolong dong diperbaiki sistem nya
Netflix,ragilmega. journey,5,good apps. can wacthing movie all day,2026-05-02 07:18:44,0,37,good apps can wacthing movie all day
Netflix,Afdal,1,belom bisa nonton udah prenium,2026-05-02 05:30:53,0,30,belom bisa nonton udah prenium
Netflix,Nirmala sari Sarri,1,gess menurut aku ga usah download udah di bayar ga bisa nonton,2026-05-02 01:23:32,1,62,gess menurut aku ga usah download udah di bayar ga bisa nonton
Netflix,Rizky Rahmatullah,1,"gw padahall udah langganan and pas mw login lagi malah gabisa katanya salah email,anj emg ni apk",2026-05-01 23:47:23,0,96,gw padahall udah langganan and pas mw login lagi malah gabisa katanya salah email anj emg ni apk
Netflix,Zivanaanindita,1,gak ada gacoan,2026-05-01 23:04:28,0,14,gak ada gacoan
Netflix,Brevy Athaya Ranu X-G,3,"MINN !!, seharusnya si Bintang 5 kayak lagu Tenxi, tp gr2 Trolls 4 tahun 2023, sekali lagi 2023 !! as fav film my besty blom ada jadi sementara bintang 3 dulu yaks👍maksa kalau maaf",2026-05-01 22:30:38,1,180,minn seharusnya si bintang kayak lagu tenxi tp gr trolls tahun sekali lagi as fav film my besty blom ada jadi sementara bintang dulu yaks maksa kalau maaf
Netflix,kaylla oktaviani,1,"jelek banget, makin kesini makin gajelas anjir",2026-05-01 21:14:56,0,46,jelek banget makin kesini makin gajelas anjir
Netflix,nanayies,5,mantuapp,2026-05-01 21:04:23,0,8,mantuapp
Netflix,Pengguna Google,5,bingung liat aplikasi ini lma2???,2026-05-01 19:58:54,0,33,bingung liat aplikasi ini lma
Netflix,Godes2016,5,"Suka banget, aku sering banget nonton film-film yang seru, cuman seiring aku melihat yang series atau episode yang ada....kenapa ya ada delay dengan suara, subtitle, seakan tidak pas dan pengalaman menonton ku menjadi seakan tidak seru lagi. Mohon untuk Developer/Netflix tingkatkan atau perbaiki lagi bug dan masalah tersebut agar pengalaman menonton ku menjadi seru lagi. Terimakasih😁",2026-05-01 19:24:09,6,386,suka banget aku sering banget nonton film film yang seru cuman seiring aku melihat yang series atau episode yang ada kenapa ya ada delay dengan suara subtitle seakan tidak pas dan pengalaman menonton ku menjadi seakan tidak seru lagi mohon untuk developer netflix tingkatkan atau perbaiki lagi bug dan masalah tersebut agar pengalaman menonton ku menjadi seru lagi terimakasih
Netflix,inayah isma,5,apk bagus bgt buat aku yg suka nonton drakor 😍😍😍,2026-05-01 17:26:23,0,48,apk bagus bgt buat aku yg suka nonton drakor
Netflix,Rani Susmita,1,error muter mulu,2026-05-01 11:49:18,0,16,error muter mulu
Netflix,Latifa Tsurayya,3,katanya bakal ada gamenya yg bisa mabar mana nih? cepet adain di indo dong,2026-05-01 11:49:06,0,74,katanya bakal ada gamenya yg bisa mabar mana nih cepet adain di indo dong
Netflix,Deviane Sharluna,1,update terus,2026-05-01 11:39:40,0,12,update terus
Netflix,Dumham 97,1,"parah parah parah mau login harus langganan dulu, udah langganan gk bisa masuk bulak balik email gitu aj terus ampe kiamat",2026-05-01 03:29:35,0,122,parah parah parah mau login harus langganan dulu udah langganan gk bisa masuk bulak balik email gitu aj terus ampe kiamat
Netflix,nur farida,1,susah untuk masuk ke apk nya,2026-05-01 00:00:18,0,28,susah untuk masuk ke apk nya
Netflix,Qwon Thol,1,relog mulu anjg,2026-04-30 22:18:26,0,15,relog mulu anjg
Netflix,ci ci,1,KWNAPAA DI HUAWEI MATEPAD GABISAAKKKK,2026-04-30 21:29:12,0,37,kwnapaa di huawei matepad gabisaakkkk
Netflix,murrie murr,1,susah login nya sekarang dengan akun yg sama ke pc tv dan android box,2026-04-30 19:47:15,1,69,susah login nya sekarang dengan akun yg sama ke pc tv dan android box
Netflix,Davin,2,"najis udah dibatalin langganan masih kena tagihan,ngga jelas lu",2026-04-30 17:11:39,0,63,najis udah dibatalin langganan masih kena tagihan ngga jelas lu
Netflix,Arif Ardiansyah,5,bagusssssssssss😶,2026-04-30 14:34:57,0,16,bagusssssssssss
Netflix,Winda Resiardhany,2,"sudah minta batalkan langganan, tapi saldo tetap terpotong. akhirnya hapus akun aja deh.",2026-04-30 10:40:35,1,88,sudah minta batalkan langganan tapi saldo tetap terpotong akhirnya hapus akun aja deh
Netflix,Muhammad Adib Husain,1,malah muter2 terus..,2026-04-30 07:53:58,0,20,malah muter terus
Netflix,Rozan Roz,5,bagus untuk menonton film bareng,2026-04-30 01:43:25,0,32,bagus untuk menonton film bareng
Netflix,Green Official,1,"kok, masuknya ribet, daftar akun juga ribet, semua ribet.",2026-04-30 00:28:26,0,57,kok masuknya ribet daftar akun juga ribet semua ribet
Netflix,Obes21 Gogok,1,saya sudah berhenti langganan dan apkikasi pun sudah saya hapus... masih saja saya kena Potongan utk membayar langganan tsb,2026-04-30 00:17:51,0,123,saya sudah berhenti langganan dan apkikasi pun sudah saya hapus masih saja saya kena potongan utk membayar langganan tsb
Netflix,Yuda Valentino,3,Banyakkin Film Lama dan Film Baru min,2026-04-29 23:19:23,0,37,banyakkin film lama dan film baru min
Netflix,Nina Corro,5,Sangat suka,2026-04-29 19:37:47,0,11,sangat suka
Netflix,Asiah Asrori,5,bagus bagus filmnya...,2026-04-29 18:51:31,0,22,bagus bagus filmnya
Netflix,Jose SR,3,"banyakin film perang sejarah lah, jangan horor Indonesia terus",2026-04-29 18:13:05,0,62,banyakin film perang sejarah lah jangan horor indonesia terus
Netflix,najib aji,1,udah bayar mahal² malah gak bisa nonton,2026-04-29 17:49:58,0,39,udah bayar mahal malah gak bisa nonton
Netflix,Fauzan Abiyyu,2,"gatau ni tv gua yg eror apa netflix yg eror, mau login netflix di tv sllu eror, gabisa nonton film",2026-04-29 17:25:38,0,98,gatau ni tv gua yg eror apa netflix yg eror mau login netflix di tv sllu eror gabisa nonton film
Netflix,Akbar Fajri,3,kak kom ini ga bisa di putar vidio nya padahal sinhal lancar hp lancar pembayaran juga mesih lama,2026-04-29 15:28:47,1,97,kak kom ini ga bisa di putar vidio nya padahal sinhal lancar hp lancar pembayaran juga mesih lama
Netflix,4. ARYA FAIZ BURHANUDDIN,3,"kenapa region saya Singapura, harusnya Indonesia",2026-04-29 11:27:51,0,48,kenapa region saya singapura harusnya indonesia
Netflix,Fahrul Maulana,1,aplikasi maling,2026-04-29 09:44:26,0,15,aplikasi maling
Netflix,Nabila Putri,1,kak ini kenapa agak eror saya minta agak sedikit di perbaiki,2026-04-29 09:31:18,0,60,kak ini kenapa agak eror saya minta agak sedikit di perbaiki
Netflix,Alfati Pia,1,udah bayar engga bisa masuk,2026-04-29 06:52:04,0,27,udah bayar engga bisa masuk
Netflix,Veronika Worait,5,"Jadi nyaman untuk nonton berbagai jenis tontonan, cuman berharap bisa lebih banyak list dramanya disini khususnya Drama Cina🥹",2026-04-29 01:31:58,0,125,jadi nyaman untuk nonton berbagai jenis tontonan cuman berharap bisa lebih banyak list dramanya disini khususnya drama cina
Netflix,Romlah Scorwpien,5,download karena BTS comeback live at Netflix doang,2026-04-29 01:09:41,0,50,download karena bts comeback live at netflix doang
Netflix,Naruto Ngupil,1,"Gajelas, gimna ini? Saya udah langsung langganan paket 65.000, buat tv eh pas di sambung ke tv merek cocaa lewat hp proyeksi layar, pas setel video di tv ga ada gambar, tp di hp tetep jalan video nya!!!!",2026-04-28 23:10:11,0,203,gajelas gimna ini saya udah langsung langganan paket buat tv eh pas di sambung ke tv merek cocaa lewat hp proyeksi layar pas setel video di tv ga ada gambar tp di hp tetep jalan video nya
Netflix,Jamal Udin,1,Parah nih Netflix saya gak bisa di buka Eror,2026-04-28 19:18:16,0,44,parah nih netflix saya gak bisa di buka eror
Netflix,bilal kananda,5,mantapp,2026-04-28 18:41:08,0,7,mantapp
Netflix,Nadia Almairaa,1,loading mulu,2026-04-28 18:08:07,0,12,loading mulu
Netflix,Wulandari,1,"tolong ya Netflix Indonesia CS nya bisa dihubungi, kami ini bayar looh bukannya gratisan",2026-04-28 17:46:07,1,88,tolong ya netflix indonesia cs nya bisa dihubungi kami ini bayar looh bukannya gratisan
Netflix,Imam project,1,"aplikasi sering error gk bisa nonton,,,udah berlangganan malah error...kacau rugiii",2026-04-28 17:05:16,2,83,aplikasi sering error gk bisa nonton udah berlangganan malah error kacau rugiii
Netflix,Alana Nahla,5,bagus banget jujur worth it tapi aku di tv dan mungkin film kayak drakor lama yang banyak peminat dan banyak penonton seperti boys over flower semoga dipertahankan lagi karena sudah berlabel leaving soon semoga film itu bisa kembali lagi,2026-04-28 16:34:54,2,237,bagus banget jujur worth it tapi aku di tv dan mungkin film kayak drakor lama yang banyak peminat dan banyak penonton seperti boys over flower semoga dipertahankan lagi karena sudah berlabel leaving soon semoga film itu bisa kembali lagi
Netflix,Arzellaptr,4,tolong banyakin lagi film India,2026-04-28 16:14:12,0,31,tolong banyakin lagi film india
Netflix,Jesslyn C,1,"langganan mahal, film dan series doang yang digedein, benerin noh aplikasi error mulu asem😡",2026-04-28 15:57:45,1,91,langganan mahal film dan series doang yang digedein benerin noh aplikasi error mulu asem
Netflix,Al Ayubi,1,aplikasi yang merepotkan ples meresahkan orang,2026-04-28 15:19:10,0,46,aplikasi yang merepotkan ples meresahkan orang
Netflix,Alsa Aulia Septiani,5,banyak pilihan filmnyaa👍👍👍,2026-04-28 13:53:35,0,26,banyak pilihan filmnyaa
Netflix,Rizki Tyas,1,ERROR TERUSS,2026-04-28 12:29:05,0,12,error teruss
Netflix,4phiww.,1,apk idiot,2026-04-28 12:21:12,0,9,apk idiot
Netflix,Bajak Laut,5,akhir2 ini sering banget error di tv ? ga bisa kebuka aplikasi neflix di tv nya ..,2026-04-28 12:10:17,0,82,akhir ini sering banget error di tv ga bisa kebuka aplikasi neflix di tv nya
Netflix,Yuvia zahrani,1,apk aneh dikit dikit gangguan,2026-04-28 10:37:50,0,29,apk aneh dikit dikit gangguan
Netflix,Dania Putri Lutfia,1,"Sumpah ngeselin banget nih Aplikasi, udah dia pembayaran nya motong saldo dana otomatis, trus giliran udah dibayar malah gak bisa nonton, padahal jaringan wifi ataupun data seluler aman jaya, tapi kenapa dibuat nonton cuma muter terus???? Gimana sih ini apknya, udah langganan masih aja suka error.",2026-04-28 09:18:37,7,298,sumpah ngeselin banget nih aplikasi udah dia pembayaran nya motong saldo dana otomatis trus giliran udah dibayar malah gak bisa nonton padahal jaringan wifi ataupun data seluler aman jaya tapi kenapa dibuat nonton cuma muter terus gimana sih ini apknya udah langganan masih aja suka error
Netflix,Rjr Dnt,1,"Tolong developer pihak Netflix untuk melanjutkan project Dead Boy Detectives Season 2, kami mohon agar segera di proses dan dilaksanakan. #saveDeadBoyDetectives",2026-04-28 09:18:09,0,160,tolong developer pihak netflix untuk melanjutkan project dead boy detectives season kami mohon agar segera di proses dan dilaksanakan
Netflix,Rio Rio,1,mau daftar masuk aja di persulit. aplikasi ga guna,2026-04-28 08:49:26,0,50,mau daftar masuk aja di persulit aplikasi ga guna
Netflix,Fatimah Kamila,1,aplikasi gembel udah langganan gak bisa di akses saran gw mah jangan download ini aplikasi gembel masuk harus langganan dulu gak bisa secara gratis,2026-04-28 03:52:38,0,147,aplikasi gembel udah langganan gak bisa di akses saran gw mah jangan download ini aplikasi gembel masuk harus langganan dulu gak bisa secara gratis
Netflix,Wawan Nugroho,1,ngk bisa masuk karna lupa sandi dan hp yg ada emilnya lcd pecah lupa sandi emil ngk ada yg bisa bantu percuma juga langanan,2026-04-28 00:32:42,0,123,ngk bisa masuk karna lupa sandi dan hp yg ada emilnya lcd pecah lupa sandi emil ngk ada yg bisa bantu percuma juga langanan
Netflix,belajar. baikfitrah,2,kok sering error ya sekarang sudah berlangganan lama ne,2026-04-27 23:07:49,1,55,kok sering error ya sekarang sudah berlangganan lama ne
Netflix,Galih Rahadian Wasisa,2,tolong lah itu one piace di selesai in,2026-04-27 21:14:07,0,38,tolong lah itu one piace di selesai in
Netflix,ki ayi bodronoyo,1,susah banget buat bayar kontoooooollll,2026-04-27 19:33:06,0,38,susah banget buat bayar kontoooooollll
Netflix,Fhana Thera,1,"apk apaan ini, lagi nonton tiba² resolusi pecah, butek jelek boro boro hd lah, sangat tidak direkomendasikan!",2026-04-27 19:04:55,1,109,apk apaan ini lagi nonton tiba resolusi pecah butek jelek boro boro hd lah sangat tidak direkomendasikan
Netflix,Fardhan BROSS,1,natflix ajng ribet banget gk jelas,2026-04-27 17:05:51,0,34,natflix ajng ribet banget gk jelas
Netflix,Hekui Henry,5,ok aja sih,2026-04-27 16:48:23,0,10,ok aja sih
Netflix,Rendi Rostiadi,2,berbayarr tidak free,2026-04-27 16:28:27,0,20,berbayarr tidak free
Netflix,Aksa Aja,1,sering banget app eror,2026-04-27 15:04:37,0,22,sering banget app eror
Netflix,Tia Nastasia,1,ERROR MULU ANJ,2026-04-27 13:49:02,0,14,error mulu anj
Netflix,Reki Yah,3,apaan nih buka netflix kadang bisa kadang gak bisa padahal jaringan normal buka youtube dengan 1080 lancar jaya,2026-04-27 12:39:01,2,111,apaan nih buka netflix kadang bisa kadang gak bisa padahal jaringan normal buka youtube dengan lancar jaya
Netflix,Gusfilia Guntur,5,i lop u sakamoto days,2026-04-27 11:16:22,0,21,i lop u sakamoto days
Netflix,CHEEZY Dy,1,kualitas vidio nya parah padahal udah paket 4k gila banget scam,2026-04-27 08:22:25,0,63,kualitas vidio nya parah padahal udah paket k gila banget scam
Netflix,Rustam sk,1,bagi yg mau download mending gk usah app sampah. flm ny blm hbis masa kpotong jdi tmbh penasaran,2026-04-27 03:17:21,0,96,bagi yg mau download mending gk usah app sampah flm ny blm hbis masa kpotong jdi tmbh penasaran
Netflix,Ferlana Nuyana,5,Netflix has a huge collection of high-quality movies and series. The streaming experience is smooth and reliable. I really enjoy the original content they produce. It’s perfect for relaxing and entertainment.,2026-04-27 01:53:32,0,208,netflix has a huge collection of high quality movies and series the streaming experience is smooth and reliable i really enjoy the original content they produce it s perfect for relaxing and entertainment
Netflix,Nabila Ramadani,1,penipu,2026-04-26 23:29:54,0,6,penipu
Netflix,nrinn_ 14,5,seruu nonton di sini,2026-04-26 21:55:19,0,20,seruu nonton di sini
Netflix,riki raditya,5,keren abis,2026-04-26 20:29:11,0,10,keren abis
Netflix,Nijiromk,5,"bagus,,,, tp sayangnya gk ada sultan skuad",2026-04-26 17:43:03,0,42,bagus tp sayangnya gk ada sultan skuad
Netflix,Ibrahim Arya,1,mau login ae susah bet sih,2026-04-26 16:01:58,0,26,mau login ae susah bet sih
Netflix,Putra Wiguna,1,"Checkout recomendation menutupi film di 30 detik terakir. Sangat mengganggau, bodoh.",2026-04-26 15:06:08,0,84,checkout recomendation menutupi film di detik terakir sangat mengganggau bodoh
Netflix,Nuriska Syifa,1,"aneh daftarnya rumit bgt di aku, perlu 100× konfirmasi",2026-04-26 14:26:06,0,54,aneh daftarnya rumit bgt di aku perlu konfirmasi
Netflix,Rizki Moch,1,Mau login gangguan mulu,2026-04-26 13:45:59,0,23,mau login gangguan mulu
Netflix,Dini comel,1,Gbs login di matepad huawei pdhl sblmnya bsa bsa aja,2026-04-26 12:42:04,3,52,gbs login di matepad huawei pdhl sblmnya bsa bsa aja
Netflix,Abd. Latif,1,"BIKIN PUSING! MAU DAFTAR BIAR BISA NONTON MALAH NGULANG NGULANG SIKLUS YANG SAMA, DIOPER OPER DARI SINI KESANA DARI NETFLIX KE EMAIL, PAS MAU MASUKIN KODE NETFLIX NYA MALAJ KE ULANG LAGI, MUAK! APK INI GA BAGUS!",2026-04-26 12:01:51,0,211,bikin pusing mau daftar biar bisa nonton malah ngulang ngulang siklus yang sama dioper oper dari sini kesana dari netflix ke email pas mau masukin kode netflix nya malaj ke ulang lagi muak apk ini ga bagus
Netflix,Firman Sintaro,5,Good,2026-04-26 11:56:57,0,4,good
Netflix,Yhuhan Abbitiyo,1,cuman bisa dijelaskan dengan satu kata PARAH,2026-04-26 10:33:23,0,44,cuman bisa dijelaskan dengan satu kata parah
Netflix,nur afifah,1,"sumpah aku pas daftar nya susah bangett,harus pake sandi,ya gapapa sih cuman aku udah masukin sandi malah harus buat sandi baru terus,mana harus bayar",2026-04-26 08:05:43,0,150,sumpah aku pas daftar nya susah bangett harus pake sandi ya gapapa sih cuman aku udah masukin sandi malah harus buat sandi baru terus mana harus bayar
